,cost_patients,cost_doctors,graph_patients,graph_doctors,graph_age_p,graph_age_d,graph_sex_p,graph_sex_d,graph_distance,cost_age_p,cost_age_d,cost_sex_p,cost_sex_d,cost_distance
0,1.8067718770359835,1.4582925361954397,0.2862571403280371,0.2905248540125648,0.0011493692660206679,0.001272105800397504,0.03146727246708425,0.05657072365855471,0.10305588846372077,0.05082211267743111,0.021439823021867012,0.4568192238239749,0.7182013054677501,3.224354244157901e-09
1,1.397131335545732,1.2636894946565453,0.30033652980645337,0.22426771986599214,0.0009449541754318882,0.0012004195017829124,0.05728708848766603,0.07164434852225224,0.15710748767101523,0.02696132886289241,0.021620849394459976,0.34640177413649864,0.6524410691641066,2.104227251886748e-09
2,1.5834974588218744,1.0772795022413848,0.27889244344967595,0.28547473288101133,0.0006576625464533581,0.001134426737378794,0.04718637148271752,0.08610999775019128,0.11235599145088233,0.042157693445008075,0.014079668348595175,0.5245471884490696,0.8278088822465449,1.6456255896857287e-09
3,2.9182336818295704,2.1669341005237683,0.2866278426000414,0.28593177908505796,0.0008235726851904982,0.002459021659284823,0.04646744739435702,0.1233641576298103,0.1115894644429562,0.09360531271844673,0.05237210854854757,0.7750856324730654,0.8638124120910499,1.7699310816965408e-09
4,2.285343641938856,1.329102422333972,0.2559238809193411,0.305321361066871,0.0005542055627424484,0.000823661478200212,0.04124269283916722,0.046541374303911504,0.11937616188210583,0.0711987898737327,0.025208635420592245,0.5207865955888573,0.42091460996631236,2.7851357209396355e-09
5,1.7942050472254336,1.2758634775818394,0.27157627388411415,0.27572497608299434,0.0009201937491016565,0.0023247973569109986,0.04875475451936269,0.07746185834374611,0.13483761309191356,0.05232772860666888,0.011087133637926993,0.5487948977942445,0.4665690679663031,1.998777198197743e-09
6,1.1429800268459422,1.2522914100003049,0.28177648420410417,0.28275364137941983,0.0005665414281167992,0.0009105484365554795,0.038735052639461476,0.1496781747537808,0.1403931423689743,0.01673253739283613,0.01466385586853294,0.4058534121907344,0.707037371980299,1.056026512902264e-09
7,1.19727263884444,1.195437993729739,0.29906229110047877,0.24470665508092287,0.0007566728772540094,0.0012400624664145527,0.0468522748861215,0.07977207938832576,0.1442308496815779,0.017902183716323933,0.018590188445909695,0.3913428767620978,0.9518631178228785,1.6091904697645986e-09
8,1.3264213113701593,1.4254393788890203,0.2855385827808921,0.2984884860115965,0.0005983305623010992,0.0009814384308384986,0.057064653120989905,0.05014642674137828,0.1377090554795558,0.024905015056553115,0.013556202441856064,0.4434007005634888,0.6893355090001543,2.227779558605647e-09
9,1.3069365461375637,1.6844293833237458,0.27856439092345736,0.2543097789491238,0.0005774449241959912,0.0014503881600543523,0.040935522530905606,0.12417731252055571,0.10183194992987527,0.02297145845226888,0.009523564988065643,0.589945455848031,0.9715248450393936,2.46172277007517e-09
10,1.9107642767848716,1.2288182144694928,0.2581020321926541,0.28442759975243326,0.0008639342408922604,0.002396911270478324,0.055506908377863755,0.07304718635693015,0.1341041899789593,0.05451407923780313,0.022397949836928686,0.6472486893629804,0.5985167567086176,1.5843058520648157e-09
11,1.4479884135009373,1.213484345643184,0.29092112935819353,0.2455973393363634,0.000637013661274408,0.0019430852775329435,0.04292784409383049,0.04387215427177792,0.12469752225728044,0.038369916892953944,0.010387438132741901,0.3499940520755167,0.5287476657593772,2.3860709902345788e-09
12,1.3245330745579147,2.0090148344636676,0.276381730878014,0.24622065586441028,0.0011090079430162959,0.0009203196495114857,0.04093978580817679,0.11059451465972116,0.1498957848791286,0.018274812870476765,0.038795749362146734,0.4287400417283487,0.8612383251547481,1.7359802684246972e-09
13,2.3906965563087765,1.7758816471391647,0.2682036792477838,0.26011543676916205,0.0009769357077107005,0.0012615937588751616,0.039635069174908236,0.04070064642836364,0.12372150262678373,0.07803375099209038,0.02772992596326802,0.5566790221939911,0.5492712401520949,2.3667987553155356e-09
14,1.3184263672833547,0.8051086820818105,0.2683488252766517,0.2531116948666963,0.0008812732580297459,0.0017072447490148355,0.060935185510778804,0.05463308384939987,0.11183107784248339,0.022888320699947187,0.01464393534523506,0.4234188324069825,0.7488951642696969,1.3468680132300292e-09
15,1.3589689598832135,2.0715452675065906,0.26906055150994684,0.28469532302072126,0.0005389302368960549,0.0012554804154894267,0.040292632541106016,0.039934853944376104,0.11709563192861168,0.02866985709038984,0.015128129986921377,0.35191227074923787,1.0322822204711857,2.989535772268681e-09
16,2.1449758822554967,1.6967247631174336,0.27933915742074644,0.27160459275004795,0.000641713306173015,0.0009345684059869888,0.03932071365052691,0.046500450000710736,0.09535699654969707,0.059936064648975405,0.03655857319307707,0.5023062063880848,0.5743982498473805,3.987752625334018e-09
17,1.7596919795018733,2.256542069576281,0.2936873422484247,0.2611060771799625,0.0007961355342091875,0.0013470145116995546,0.0494615343739503,0.08292477967359956,0.13056681032359155,0.05376138688811319,0.015542158424965131,0.4588215319060687,1.054437552826822,3.843088429711372e-09
18,1.3240038921189512,1.159707526950766,0.28125225052837777,0.24803244200653174,0.0010681083839556161,0.000967750485552151,0.05859453670535442,0.04977056922257343,0.09948846796788864,0.025997166852769996,0.014981136345508368,0.3767478081156479,0.7254081572046173,2.3896033624071222e-09
19,2.094061336692649,1.3970918541036712,0.282297637921528,0.2789413425326815,0.0014675857565166898,0.0014832503793587826,0.08001438703904284,0.08735627427951631,0.14817013861189932,0.059228167765211844,0.033066268774741975,0.8655665322131627,0.8114868509145505,1.8111197602754813e-09
